EstablishmentID,InspectionID,Zip,TypeDescription,Latitude,Longitude,Inspection,Score
63091,1196419,40219,FOOD SERVICE,38.1415000,-85.6708000,2016-05-24,95
63091,1245248,40219,FOOD SERVICE,38.1415000,-85.6708000,2016-11-21,97
63216,1209558,40258,FOOD SERVICE,38.1536000,-85.8350000,2016-07-12,98
63216,1258384,40258,FOOD SERVICE,38.1536000,-85.8350000,2017-01-17,99
63218,1265340,40210,SUPERMARKET WITH PROCESSING,38.2278000,-85.7761000,2017-02-10,87
63219,1209524,40291,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1319000,-85.5773000,2016-07-12,98
63219,1209525,40291,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1319000,-85.5773000,2016-07-12,99
63219,1254921,40291,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1319000,-85.5773000,2016-12-22,98
63219,1254922,40291,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1319000,-85.5773000,2016-12-22,100
63221,1196180,40216,FOOD SERVICE,38.2048000,-85.8294000,2016-05-25,100
63221,1244641,40216,FOOD SERVICE,38.2048000,-85.8294000,2016-11-17,100
63222,1215602,40207,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2412000,-85.6286000,2016-07-27,100
63222,1262093,40207,FOOD SERVICE (HOSPITAL / NURSING HOME,38.2412000,-85.6286000,2017-01-31,100
63225,1245082,40205,SUPERMARKET WITH PROCESSING,38.2229000,-85.6853000,2016-11-17,100
63298,1191966,40229,FOOD SERVICE,38.0882000,-85.6696000,2016-05-10,100
63298,1244843,40229,FOOD SERVICE,38.0882000,-85.6696000,2016-11-18,96
63299,1262064,40214,PRE-PACKAGED RETAIL,38.1528000,-85.7659000,2017-01-31,98
63301,1223045,40243,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2261000,-85.5409000,2016-08-30,98
63301,1223046,40243,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2261000,-85.5409000,2016-08-30,98
63302,1180546,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1241000,-85.7477000,2016-03-22,89
63302,1180547,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1241000,-85.7477000,2016-03-22,93
63302,1238877,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1241000,-85.7477000,2016-10-26,78
63302,1238878,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1241000,-85.7477000,2016-10-26,75
63302,1239532,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1241000,-85.7477000,2016-11-01,95
63302,1239533,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1241000,-85.7477000,2016-11-01,95
63311,1256750,40220,SUPERMARKET WITH PROCESSING,38.2202000,-85.6239000,2017-01-06,100
63313,1267008,40208,HOME (CONTINENTAL BREAKFAST),38.2283150,-85.7603199,2017-02-20,100
63315,1181252,40258,FOOD SERVICE,38.1518163,-85.8347762,2016-03-23,93
63315,1242217,40258,FOOD SERVICE,38.1518163,-85.8347762,2016-11-07,95
63316,1179475,40299,FOOD SERVICE,38.1982000,-85.5705000,2016-03-16,97
63316,1245664,40299,FOOD SERVICE,38.1982000,-85.5705000,2016-11-22,94
63346,1175593,40203,SCHOOL CAFETERIA OR FOOD SERVICE,38.2405000,-85.7514000,2016-02-29,100
63346,1235697,40203,SCHOOL CAFETERIA OR FOOD SERVICE,38.2405000,-85.7514000,2016-10-17,96
63346,1262146,40203,SCHOOL CAFETERIA OR FOOD SERVICE,38.2405000,-85.7514000,2017-01-31,100
63349,1216827,40241,FOOD SERVICE,38.3115000,-85.5863000,2016-08-08,100
63349,1257556,40241,FOOD SERVICE,38.3115000,-85.5863000,2017-01-11,99
63469,1177383,40209,SCHOOL CAFETERIA OR FOOD SERVICE,38.1201500,-85.4516400,2016-03-07,96
63469,1192354,40209,SCHOOL CAFETERIA OR FOOD SERVICE,38.1201500,-85.4516400,2016-05-11,96
63469,1247599,40209,SCHOOL CAFETERIA OR FOOD SERVICE,38.1201500,-85.4516400,2016-12-01,100
63523,1230824,40218,FOOD SERVICE,38.1997000,-85.6616000,2016-09-28,97
63523,1264184,40218,FOOD SERVICE,38.1997000,-85.6616000,2017-02-06,93
63546,1223988,40220,FOOD SERVICE,38.1512000,-85.7644000,2016-09-01,94
63546,1262765,40220,FOOD SERVICE,38.1512000,-85.7644000,2017-02-01,95
63550,1175292,40228,FOOD SERVICE,38.1580000,-85.6606000,2016-02-26,96
63550,1206861,40228,FOOD SERVICE,38.1580000,-85.6606000,2016-06-30,98
63550,1262922,40228,FOOD SERVICE,38.1580000,-85.6606000,2017-02-02,100
63553,1183448,40241,FOOD SERVICE,38.2902000,-85.5111000,2016-04-04,87
63553,1244041,40241,FOOD SERVICE,38.2902000,-85.5111000,2016-11-16,80
63553,1245902,40241,FOOD SERVICE,38.2902000,-85.5111000,2016-11-23,100
63554,1195935,40223,FOOD SERVICE,38.2641000,-85.5683000,2016-05-23,97
63557,1258057,40299,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2229000,-85.5425000,2017-01-09,96
63557,1260053,40299,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2229000,-85.5425000,2017-01-09,100
63560,1234672,40216,PRE-PACKAGED RETAIL,38.1931000,-85.8039000,2016-10-11,98
63624,1222555,40258,FOOD SERVICE,38.1228708,-85.8550219,2016-08-29,97
63624,1267209,40258,FOOD SERVICE,38.1228708,-85.8550219,2017-02-21,96
63707,1265111,40208,HOME (CONTINENTAL BREAKFAST),38.2307000,-85.7607000,2017-02-09,98
63729,1208672,40202,FOOD SERVICE,38.2548260,-85.7582320,2016-07-07,99
63729,1253977,40202,FOOD SERVICE,38.2548260,-85.7582320,2016-12-27,99
63767,1198146,40219,FOOD SERVICE,38.1612000,-85.6961000,2016-06-01,92
63767,1199977,40219,FOOD SERVICE,38.1612000,-85.6961000,2016-06-07,100
63767,1243523,40219,FOOD SERVICE,38.1612000,-85.6961000,2016-11-15,96
63776,1221709,40059,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.3403000,-85.6214000,2016-08-24,98
63776,1221710,40059,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.3403000,-85.6214000,2016-08-24,91
63776,1262100,40059,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.3403000,-85.6214000,2017-01-31,99
63776,1262101,40059,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.3403000,-85.6214000,2017-01-31,99
63778,1188009,40299,FOOD SERVICE,38.2128000,-85.5319000,2016-04-22,99
63778,1232461,40299,FOOD SERVICE,38.2128000,-85.5319000,2016-10-04,97
63779,1201215,40214,SUPERMARKET WITH PROCESSING,38.1503000,-85.7769000,2016-06-13,98
63786,1242380,40214,SUPERMARKET WITH PROCESSING,38.1600000,-85.7645000,2016-11-08,98
63832,1175867,40299,FOOD SERVICE,38.2133697,-85.5885211,2016-02-26,98
63832,1234675,40299,FOOD SERVICE,38.2133697,-85.5885211,2016-10-12,96
63833,1184096,40204,FOOD SERVICE,38.2415000,-85.7254000,2016-04-05,91
63833,1245564,40204,FOOD SERVICE,38.2415000,-85.7254000,2016-11-18,93
63865,1188659,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-21,89
63865,1189103,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-27,100
63865,1225103,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-29,99
63866,1188655,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-21,96
63866,1219560,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-08,97
63867,1188670,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-21,98
63867,1225111,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-29,97
63868,1188666,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-21,98
63868,1219553,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-08,97
63869,1219551,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-08,98
63869,1251378,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-12-14,100
63900,1188671,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-21,98
63900,1225112,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-29,91
63901,1188664,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-21,95
63901,1219555,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-08,99
63905,1182922,40202,FOOD SERVICE,38.2524000,-85.7538000,2016-03-31,99
63905,1222347,40202,FOOD SERVICE,38.2524000,-85.7538000,2016-08-26,86
63905,1223929,40202,FOOD SERVICE,38.2524000,-85.7538000,2016-09-02,100
63905,1259504,40202,FOOD SERVICE,38.2524000,-85.7538000,2017-01-19,100
63932,1207645,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1064760,-85.8645700,2016-07-05,90
63932,1207646,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1064760,-85.8645700,2016-07-05,90
63932,1255315,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1064760,-85.8645700,2016-12-30,75
63932,1255317,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1064760,-85.8645700,2016-12-30,82
63932,1256200,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1064760,-85.8645700,2017-01-06,98
63932,1256201,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1064760,-85.8645700,2017-01-06,98
63951,1244336,40205,SUPERMARKET WITH PROCESSING,38.2134000,-85.6742000,2016-11-11,100
63960,1177353,40205,FOOD SERVICE,38.2244598,-85.6937158,2016-03-04,100
63960,1224432,40205,FOOD SERVICE,38.2244598,-85.6937158,2016-09-06,98
63960,1258163,40205,FOOD SERVICE,38.2244598,-85.6937158,2017-01-13,100
63961,1217509,40205,FOOD SERVICE,38.2243000,-85.6938000,2016-08-10,98
63961,1251863,40205,FOOD SERVICE,38.2243000,-85.6938000,2016-12-14,95
64047,1208742,40258,FOOD SERVICE,38.1280000,-85.8513000,2016-07-08,97
64047,1261052,40258,FOOD SERVICE,38.1280000,-85.8513000,2017-01-26,98
64048,1184768,40209,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2060000,-85.7563000,2016-04-08,97
64048,1238579,40209,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2060000,-85.7563000,2016-10-26,99
64100,1193030,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-21,100
64100,1225104,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-29,100
64219,1211623,40241,COMMISSARY OPERATING FROM A RETAIL FOOD STORE,38.3003000,-85.5501000,2016-07-20,100
64219,1255923,40241,COMMISSARY OPERATING FROM A RETAIL FOOD STORE,38.3003000,-85.5501000,2017-01-06,100
64221,1174922,40059,FOOD SERVICE,38.3396000,-85.6208000,2016-02-26,98
64221,1228518,40059,FOOD SERVICE,38.3396000,-85.6208000,2016-09-20,99
64221,1263625,40059,FOOD SERVICE,38.3396000,-85.6208000,2017-02-06,98
64229,1221211,40228,FOOD SERVICE (HOSPITAL / NURSING HOME,38.1217000,-85.6442000,2016-08-15,96
64229,1263490,40228,FOOD SERVICE (HOSPITAL / NURSING HOME,38.1217000,-85.6442000,2017-02-03,93
64230,1184970,40241,FOOD SERVICE,38.2958000,-85.6256000,2016-04-11,98
64230,1238153,40241,FOOD SERVICE,38.2958000,-85.6256000,2016-10-26,100
64329,1188665,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-21,97
64329,1219557,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-08,98
64332,1222306,40222,FOOD SERVICE,38.2838000,-85.6292000,2016-08-26,99
64332,1257557,40222,FOOD SERVICE,38.2838000,-85.6292000,2017-01-11,95
64337,1216585,40207,FOOD SERVICE,38.2479000,-85.6234000,2016-08-05,98
64337,1263203,40207,FOOD SERVICE,38.2479000,-85.6234000,2017-02-03,99
64344,1188639,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-21,100
64344,1219556,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-08,100
64345,1178864,40299,FOOD SERVICE,38.1977000,-85.6025000,2016-03-14,100
64345,1246428,40299,FOOD SERVICE,38.1977000,-85.6025000,2016-11-28,98
64357,1188657,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-21,99
64357,1225106,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-29,100
64358,1188663,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-21,99
64358,1225108,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-29,100
64360,1188653,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-04-21,99
64360,1225122,40202,FOOD SERVICE,38.2557000,-85.7456000,2016-08-29,99
64408,1188229,40229,FOOD SERVICE,38.0866000,-85.6667000,2016-04-25,93
64408,1244844,40229,FOOD SERVICE,38.0866000,-85.6667000,2016-11-18,95
64411,1202127,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2973000,-85.5519000,2016-06-15,100
64411,1202128,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2973000,-85.5519000,2016-06-15,100
64411,1250877,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2973000,-85.5519000,2016-12-13,98
64411,1250878,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2973000,-85.5519000,2016-12-13,100
64467,1203156,40206,FOOD SERVICE,38.2535250,-85.7373560,2016-06-20,98
64467,1249401,40206,FOOD SERVICE,38.2535250,-85.7373560,2016-12-07,100
64468,1215606,40243,FOOD SERVICE,38.2440000,-85.5197000,2016-07-28,95
64468,1253363,40243,FOOD SERVICE,38.2440000,-85.5197000,2016-12-21,93
64469,1261348,40213,SUPERMARKET WITH PROCESSING,38.1753000,-85.7123000,2017-01-27,97
64600,1244525,40229,SUPERMARKET WITH PROCESSING,38.0881000,-85.6668000,2016-11-17,100
64602,1190592,40202,FOOD SERVICE,38.2542000,-85.7566000,2016-05-04,90
64606,1179164,40241,FOOD SERVICE,38.2983000,-85.5617000,2016-03-15,93
64606,1240677,40241,FOOD SERVICE,38.2983000,-85.5617000,2016-11-02,98
64613,1181234,40229,CATERERS,38.1015000,-85.6770000,2016-03-24,100
64613,1237077,40229,CATERERS,38.1015000,-85.6770000,2016-10-21,100
64648,1211505,40299,FOOD SERVICE,38.2200000,-85.5368000,2016-07-19,96
64648,1257551,40299,FOOD SERVICE,38.2200000,-85.5368000,2017-01-11,98
64728,1178036,40215,FOOD SERVICE,38.1486000,-85.7755000,2016-03-09,94
64728,1218986,40215,FOOD SERVICE,38.1486000,-85.7755000,2016-08-15,93
64736,1205635,40207,FOOD SERVICE,38.2306000,-85.6396000,2016-06-17,95
64736,1249302,40207,FOOD SERVICE,38.2306000,-85.6396000,2016-12-07,91
64810,1223438,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2458000,-85.5751000,2016-08-31,96
64810,1223439,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2458000,-85.5751000,2016-08-31,95
64810,1265300,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2458000,-85.5751000,2017-02-10,95
64810,1265301,40222,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2458000,-85.5751000,2017-02-10,96
64818,1238699,40207,FOOD SERVICE,38.2523000,-85.6611000,2016-10-26,95
64895,1193061,40203,FOOD SERVICE,38.2354969,-85.7476820,2016-05-13,98
64895,1249306,40203,FOOD SERVICE,38.2354969,-85.7476820,2016-12-07,93
64934,1207603,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1574000,-85.5898000,2016-07-05,98
64934,1250482,40291,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1574000,-85.5898000,2016-12-12,100
64935,1192958,40206,FOOD SERVICE,38.2551000,-85.7280000,2016-05-12,97
64935,1241861,40206,FOOD SERVICE,38.2551000,-85.7280000,2016-10-31,96
64936,1192822,40207,FOOD SERVICE,38.2413000,-85.6267000,2016-05-11,100
64936,1253298,40207,FOOD SERVICE,38.2413000,-85.6267000,2016-12-21,100
64938,1188600,40272,FOOD SERVICE,38.1199000,-85.8438000,2016-04-26,98
64938,1244116,40272,FOOD SERVICE,38.1199000,-85.8438000,2016-11-16,98
64978,1207600,40299,FOOD SERVICE,38.2166000,-85.5417000,2016-07-05,85
64978,1209507,40299,FOOD SERVICE,38.2166000,-85.5417000,2016-07-11,99
64978,1246856,40299,FOOD SERVICE,38.2166000,-85.5417000,2016-11-29,96
64982,1206053,40245,FOOD SERVICE,38.2908000,-85.5106000,2016-06-28,99
64982,1252172,40245,FOOD SERVICE,38.2908000,-85.5106000,2016-12-16,81
64982,1254550,40245,FOOD SERVICE,38.2908000,-85.5106000,2016-12-23,96
64983,1204645,40205,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2246000,-85.6928000,2016-06-13,100
64983,1248047,40205,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2246000,-85.6928000,2016-12-01,97
65005,1211624,40241,FOOD SERVICE,38.3014000,-85.5476000,2016-07-20,100
65005,1255924,40241,FOOD SERVICE,38.3014000,-85.5476000,2017-01-06,100
65014,1197660,40245,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2906000,-85.5089000,2016-05-31,100
65014,1197661,40245,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2906000,-85.5089000,2016-05-31,100
65014,1246359,40245,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2906000,-85.5089000,2016-11-28,100
65014,1246360,40245,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2906000,-85.5089000,2016-11-28,96
65017,1264673,40219,SUPERMARKET WITH PROCESSING,38.1568000,-85.6957000,2017-02-08,98
65058,1187834,40208,FOOD SERVICE,38.2239000,-85.7529000,2016-04-22,96
65058,1261375,40208,FOOD SERVICE,38.2239000,-85.7529000,2017-01-27,100
65067,1215393,40059,PRE-PACKAGED RETAIL,38.3381000,-85.6211000,2016-08-02,98
65083,1180136,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2007000,-85.7510000,2016-03-21,95
65083,1180137,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2007000,-85.7510000,2016-03-21,94
65083,1226302,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2007000,-85.7510000,2016-09-13,94
65083,1226303,40209,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2007000,-85.7510000,2016-09-13,96
65084,1219439,40223,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2439000,-85.5608000,2016-08-16,97
65084,1219440,40223,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2439000,-85.5608000,2016-08-16,97
65084,1266416,40223,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2439000,-85.5608000,2017-02-15,80
65084,1266417,40223,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2439000,-85.5608000,2017-02-15,76
65084,1267259,40223,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2439000,-85.5608000,2017-02-21,100
65084,1267260,40223,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2439000,-85.5608000,2017-02-21,100
65088,1219718,40541,FOOD SERVICE,38.2973000,-85.5606000,2016-08-17,93
65088,1221711,40541,FOOD SERVICE,38.2973000,-85.5606000,2016-08-24,99
65088,1258168,40541,FOOD SERVICE,38.2973000,-85.5606000,2017-01-13,97
65089,1214287,40213,FOOD SERVICE,38.1755000,-85.7131000,2016-07-28,96
65089,1264603,40213,FOOD SERVICE,38.1755000,-85.7131000,2017-02-08,96
65168,1187844,40207,FOOD SERVICE,38.2506000,-85.6314000,2016-04-21,100
65168,1250433,40207,FOOD SERVICE,38.2506000,-85.6314000,2016-12-12,100
65171,1214071,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2971000,-85.5614000,2016-07-22,100
65171,1214088,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2971000,-85.5614000,2016-07-22,96
65171,1257915,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2971000,-85.5614000,2017-01-13,100
65171,1257916,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2971000,-85.5614000,2017-01-13,100
65180,1185926,40219,FOOD SERVICE,38.1671000,-85.7020000,2016-04-13,95
65180,1243524,40219,FOOD SERVICE,38.1671000,-85.7020000,2016-11-15,94
65211,1181214,40222,FOOD SERVICE,38.2469000,-85.6105000,2016-03-24,100
65211,1248087,40222,FOOD SERVICE,38.2469000,-85.6105000,2016-12-02,98
65212,1188279,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2078000,-85.6692000,2016-04-25,98
65212,1188280,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2078000,-85.6692000,2016-04-25,96
65212,1248921,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2078000,-85.6692000,2016-12-06,94
65212,1248922,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2078000,-85.6692000,2016-12-06,94
65215,1211478,40220,FOOD SERVICE,38.2112000,-85.5957000,2016-07-19,77
65215,1213485,40220,FOOD SERVICE,38.2112000,-85.5957000,2016-07-26,96
65215,1257817,40220,FOOD SERVICE,38.2112000,-85.5957000,2017-01-12,93
65217,1182480,40217,FOOD SERVICE,38.2093825,-85.7290960,2016-03-30,100
65217,1237876,40217,FOOD SERVICE,38.2093825,-85.7290960,2016-10-25,97
65319,1187835,40208,FOOD SERVICE,38.2231000,-85.7519000,2016-04-22,91
65319,1262136,40208,FOOD SERVICE,38.2231000,-85.7519000,2017-01-31,87
65319,1264640,40208,FOOD SERVICE,38.2231000,-85.7519000,2017-02-07,100
65323,1187478,40241,FOOD SERVICE,38.2971000,-85.5606000,2016-04-20,98
65323,1242881,40241,FOOD SERVICE,38.2971000,-85.5606000,2016-11-10,98
65324,1210804,40209,FOOD SERVICE,38.1862000,-85.7416000,2016-07-08,100
65325,1217805,40223,SUPERMARKET WITH PROCESSING,38.2448000,-85.5599000,2016-08-02,100
65555,1200748,40219,FOOD SERVICE,38.1388000,-85.6828000,2016-06-09,89
65555,1247676,40219,FOOD SERVICE,38.1388000,-85.6828000,2016-12-01,91
65675,1215466,40207,FOOD SERVICE,38.2519000,-85.6511000,2016-08-02,100
65675,1215603,40207,FOOD SERVICE,38.2519000,-85.6511000,2016-07-27,89
65675,1261377,40207,FOOD SERVICE,38.2519000,-85.6511000,2017-01-27,90
65675,1263204,40207,FOOD SERVICE,38.2519000,-85.6511000,2017-02-03,100
65768,1265112,40208,HOME (CONTINENTAL BREAKFAST),38.2321000,-85.7605000,2017-02-09,98
65771,1250846,40219,SUPERMARKET WITH PROCESSING,38.1396000,-85.6568000,2016-12-13,93
65772,1182081,40223,FOOD SERVICE,38.2637000,-85.5704000,2016-03-29,98
65772,1248323,40223,FOOD SERVICE,38.2637000,-85.5704000,2016-12-05,99
65773,1208720,40299,FOOD SERVICE,38.2231000,-85.5417000,2016-07-08,97
65773,1256463,40299,FOOD SERVICE,38.2231000,-85.5417000,2017-01-09,96
65774,1212052,40204,FOOD SERVICE,38.2361000,-85.7276000,2016-07-20,96
65777,1201546,40272,RETAIL BAKERY,38.1116000,-85.8372000,2016-06-14,90
66097,1226287,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1496000,-85.6950000,2016-09-13,100
66097,1267453,40219,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1496000,-85.6950000,2017-02-22,99
66101,1240629,40214,PRE-PACKAGED RETAIL,38.1702000,-85.7693000,2016-11-02,97
66104,1202491,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1881000,-85.8040000,2016-06-16,98
66104,1248044,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1881000,-85.8040000,2016-12-02,97
66106,1177311,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2223000,-85.5331000,2016-03-07,94
66106,1177312,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2223000,-85.5331000,2016-03-07,93
66106,1247144,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2223000,-85.5331000,2016-11-30,100
66106,1247145,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2223000,-85.5331000,2016-11-30,98
66108,1233639,40212,FOOD SERVICE,38.2603360,-85.8293052,2016-10-07,100
66114,1232871,40299,FOOD SERVICE,38.2127000,-85.5919000,2016-10-05,100
66115,1226266,40243,FOOD SERVICE,38.2416000,-85.5454000,2016-09-12,99
66115,1263996,40243,FOOD SERVICE,38.2416000,-85.5454000,2017-02-06,99
66116,1212682,40245,FOOD SERVICE,38.2913000,-85.5101000,2016-07-22,93
66116,1217633,40245,FOOD SERVICE,38.2913000,-85.5101000,2016-07-29,99
66116,1261049,40245,FOOD SERVICE,38.2913000,-85.5101000,2017-01-26,97
66117,1226267,40243,MOBILE RESTRICTED CONCESSION,38.2283000,-85.5454000,2016-09-12,100
66121,1249214,40220,SUPERMARKET WITH PROCESSING,38.2177000,-85.6227000,2016-12-07,96
66126,1178458,40291,FOOD SERVICE,38.1352000,-85.5794000,2016-03-10,94
66126,1221408,40291,FOOD SERVICE,38.1352000,-85.5794000,2016-08-23,91
66126,1263182,40291,FOOD SERVICE,38.1352000,-85.5794000,2017-02-03,92
66130,1217680,40229,FOOD SERVICE,38.0923000,-85.6698000,2016-08-05,94
66130,1259935,40229,FOOD SERVICE,38.0923000,-85.6698000,2017-01-23,93
66136,1235606,40219,SUPERMARKET WITH PROCESSING,38.1673000,-85.7019000,2016-10-17,99
66137,1243254,40220,FOOD SERVICE,38.2197000,-85.6237000,2016-11-10,97
66139,1236765,40206,FOOD SERVICE,38.2581000,-85.7028000,2016-10-12,95
66139,1267726,40206,FOOD SERVICE,38.2581000,-85.7028000,2017-02-23,98
66142,1188281,40272,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1053000,-85.8750000,2016-04-25,100
66142,1239245,40272,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1053000,-85.8750000,2016-10-31,100
66314,1209508,40222,FOOD SERVICE,38.2467000,-85.5765000,2016-07-12,99
66317,1260610,40220,SUPERMARKET WITH PROCESSING,38.2205000,-85.5825000,2017-01-25,96
66320,1235966,40222,FOOD SERVICE,38.2265000,-85.5806000,2016-10-18,97
